TESS_ID,RAdeg,DEdeg,Gao_Period,CCProb,Type,Gaia_dr3_source_id,ra,dec,vbroad,vbroad_error,Psini,e_P_sini,pm,pmra,pmdec,radial_velocity,parallax,parallax_error,phot_g_mean_mag,bp_rp,teff_gspphot,logg_gspphot,gaia_source_id,par_source_id,mass_flame,mass_flame_lower,mass_flame_upper,radius_flame,lum_flame,age_flame,radius_gspphot,radius_gspphot_lower,radius_gspphot_upper,mg_gspphot,mg_gspphot_lower,mg_gspphot_upper,ag_gspphot,mh_gspphot,ebpminrp_gspphot,authors_used,flux_kinds_used,n_usable_sectors,sector_numbers_downloaded,raw_points_per_sector,kept_points_per_sector,kept_frac_per_sector,sector_ls_json,time_min_btjd,time_max_btjd,baseline_days,n_points_total,flux_mean,flux_std,fmin,fmax,n_freq,power_min,power_max,power_median,n_peaks,threshold,best_idx,best_freq,best_period_days,period_err_days,T0_btjd,best_power,best_power_over_median,IsBinary,DoublePeriod,CorrectedPeriod,P_Sussholz/P_Gao,under3sig
21247080,129.30403,17.25407,2.576193,0.5,ROT,6.59234637639636E17,129.303843,17.25395341,12.859586,1.794174,4.76515478,0.664836085,48.470715,-40.51103926,-26.61326305,41.65714,11.19797307,0.030158106,8.820945,0.70124626,6030.1953,4.2124,6.59234637639636E17,6.59234637639636E17,1.083036,1.0430301,1.1230431,1.2100124,1.7445343,5.0151772,1.2112,1.2074,1.2149,4.0637,4.0575,4.0704,6.0E-4,-0.4369,3.0E-4,"[""SPOC""]","[""PDCSAP""]",3,"[44, 45, 46]","[15510, 15523, 16651]","[15510, 15523, 16651]","[0.9997421018697614, 1.0, 0.9998198306408024]",,2500.367113850192,2578.7057459694047,78.33863211921289,47677,0.9998623889569394,0.001979982,0.004,4,240000,6.978025529510889E-11,0.20150840551834193,6.908174419954747E-5,132,8.289809303945696E-5,23085,0.38836685152854805,2.574885050215188,0.080585072,2500,0.20150840551834193,2916.9559606988314,,V,2.574885050215188,1,V
21504987,85.8992,-39.92353,2.257343,0.82,ROT,4.80816583003042E18,85.89935123,-39.92347075,18.164776,1.0046929,3.091862706,0.17101078,29.129131,25.44281261,14.18342554,24.19622,18.65870423,0.016929476,7.9988194,0.73661757,5904.69,4.3466,4.80816583003042E18,4.80816583003042E18,1.0340108,0.9939847,1.074021,1.108639,1.3461722,5.424071,1.1101,1.1082,1.1124,4.3451,4.3421,4.348,3.0E-4,-0.4006,1.0E-4,"[""SPOC""]","[""PDCSAP""]",5,"[5, 6, 33, 87, 98]","[17397, 14614, 17458, 109236, 29948]","[17397, 14614, 17458, 109236, 29948]","[0.9997125941254239, 0.999657862323799, 0.9995417573605224, 0.9801896810575268, 0.9994991318285027]",,1437.9923597259813,4045.8755706724246,2607.8832109464433,186456,0.9999137622311965,0.005417151,0.004,4,240000,1.4826836743372553E-10,0.3486860120525178,3.290276013386346E-5,5332,3.948331216063615E-5,26447,0.4443443847682699,2.2505066661785547,0.001349263,1437,0.3486860120525178,10597.469957958052,,,2.2505066661785547,1,X
21679916,267.87016,-47.36963,0.563978,0.63,ROT,5.94804482033638E18,267.8701266,-47.36964139,93.89156,10.900739,1.412143553,0.163948797,6.5610747,-5.556776156,-3.488544019,-33.3443,1.925120776,0.02254276,11.001975,0.8070421,5965.675,3.8632,5.94804482033638E18,5.94804482033638E18,1.5234731,1.4752467,1.5680254,2.7935405,8.906808,2.5627453,2.6207,2.4972,2.6818,2.4197,2.3674,2.5212,0.1731,-0.2053,0.0933,"[""SPOC""]","[""PDCSAP""]",1,[39],[18102],[18102],[1.0],,2361.776575915717,2389.476973980552,27.70039806,18102,1.0003364744370788,0.013523341020902455,0.004,4,240000,6.839644553391393E-9,0.5344444602532911,3.189321749969711E-4,50,3.827186099963653E-4,106248,1.7730365709857125,0.5640041589463967,0.010640464744446536,2361,0.5344444602532911,1675.730773348179,,V,0.5640041589463967,1,V
22309070,270.31851,32.82692,1.100179,0.57,ROT,4.6036144047877E18,270.3185728,32.82702201,18.983976,2.1505256,4.617685148,0.523096433,23.78793,12.50022169,20.23882572,-36.301586,3.957625083,0.1682016,9.615791,0.49511528,6917.906,4.0454,4.6036144047877E18,4.6036144047877E18,1.5294987,1.4828045,1.578064,1.8741921,7.258979,1.5491302,1.7327,1.5993,1.8094,2.7092,2.6248,2.8689,0.0656,-0.6355,0.0354,"[""SPOC""]","[""PDCSAP""]",3,"[40, 52, 53]","[19611, 9355, 10634]","[19611, 9355, 10634]","[0.9998470246290347, 0.999893105291288, 0.9999059620086514]",,2390.6568326615625,2768.981558928088,378.32472626652543,39595,1.0017192791617628,0.011963713850179265,0.004,4,240000,1.380848632257048E-9,0.4334704485621625,4.691186556453045E-4,812,5.629423867743654E-4,54170,0.9059342580594086,1.1038328566380617,0.00182585,2390,0.4334704485621625,924.0102548594971,,,1.1038328566380617,1,V
22635419,124.01032,47.55973,1.089046,0.53,ROT,9.31227868451825E17,124.010148,47.55953433,34.114246,2.1620212,1.900661799,0.120456161,52.048676,-26.5592853,-44.76236342,11.872242,9.019012454,0.018609153,8.864564,0.59897804,6487.787,4.2305,9.31227868451825E17,9.31227868451825E17,1.2643791,1.2243377,1.3044777,1.2778262,2.607727,1.126394,1.2816,1.2724,1.2855,3.6336,3.6269,3.6455,0.0031,-0.5047,0.0017,"[""SPOC""]","[""PDCSAP""]",1,[20],[16548],[16548],[0.9998791394730481],,1842.5085512448884,1868.8269687598588,26.318417514970406,16546,0.9999882262703977,7.111310059466344E-4,0.004,4,240000,4.3683413653633184E-9,0.36207102338154007,3.5560858322258566E-4,43,4.267302998671028E-4,54858,0.9173895057896074,1.0900495304219648,0.036520794,1842,0.36207102338154007,1018.1729026346627,,,1.0900495304219648,1,V
22944930,39.88673,24.46237,1.954163,0.55,ROT,1.14070654889987E17,39.88662353,24.46228584,14.660134,2.1235273,4.182317161,0.605810606,29.110971,-21.47295138,-19.65606757,2.451824,10.73502448,0.02066109,8.681845,0.62526894,6336.861,4.2854,1.14070654889987E17,1.14070654889987E17,1.2118586,1.1718463,1.2518783,1.2133802,2.1392,1.3269665,1.2119,1.2092,1.2146,3.8399,3.8355,3.8443,7.0E-4,-0.3073,4.0E-4,"[""SPOC""]","[""PDCSAP""]",1,[18],[14775],[14775],[0.9996615905245347],,1790.662301911149,1814.4216883747536,23.759386463604642,14770,0.9999882268645905,0.001553126,0.004,4,240000,2.3455877554218217E-7,0.790573551,3.3025563756610094E-4,49,3.963067650793211E-4,30467,0.511277664,1.955884387452923,0.14025544229543835,1790,0.790573551,2393.823031078996,,,1.955884387452923,1,V
23177579,274.61515,32.01787,0.864407,0.5,ROT,4.59258846782555E18,274.6149225,32.01803382,28.81377,2.5435905,2.753527936,0.24307293,57.255844,-43.05244145,37.74545216,-58.249916,6.595965331,0.012922275,9.158046,0.60316277,6529.4062,4.1215,4.59258846782555E18,4.59258846782555E18,1.3279916,1.2879177,1.3680924,1.5657694,4.01598,2.3473756,1.5682,1.5585,1.573,3.1823,3.1754,3.1923,0.0681,-0.7463,0.0369,"[""SPOC""]","[""PDCSAP""]",1,[26],[16941],[16941],[0.9997048580367157],,2010.2707971187851,2035.1376021355456,24.86680501676051,16936,1.0000990055432215,0.002069507,0.004,4,240000,1.502515231907985E-7,0.8324389116826937,2.554496377857547E-4,43,3.065395653429056E-4,69243,1.1569007537531406,0.8643783805619163,0.026086888,2010,0.8324389116826937,3258.7202663440817,V,V,0.8643783805619163,1,V
23193730,235.90614,-28.56785,1.161093,0.5,ROT,6.23332538288636E18,235.9062566,-28.56787256,25.746943,1.7474355,3.283317803,0.222837565,25.031765,24.50746152,-5.09643326,18.49835,8.32441556,0.09920307,8.281218,0.48499537,6985.7188,4.0698,6.23332538288636E18,6.23332538288636E18,1.4625216,1.422026,1.5030863,1.6145844,5.5888343,1.2953697,1.6709,1.6587,1.7071,2.7487,2.7039,2.7622,0.0585,-0.6837,0.0316,"[""SPOC""]","[""PDCSAP""]",1,[38],[18252],[18252],[0.9993973263204032],,2334.197872,2360.556592389858,26.358719949747865,18241,1.0000126977451895,0.001624756,0.004,4,240000,3.516982523476726E-10,0.21428664664731803,6.367846203624732E-4,42,7.641415444349679E-4,51767,0.8659241413505889,1.1548355707467537,0.078162603,2334,0.21428664664731803,336.5135397355245,,,1.1548355707467537,0.99,V
24347286,79.16118,-8.47856,1.232792,0.57,ROT,3.20678122640334E18,79.1612129,-8.478712923,33.82437,2.3453426,2.01237916,0.139536038,35.616314,6.364201801,-35.0430996,23.040962,7.83653909,0.016932866,8.973635,0.56213856,6640.3433,4.2136,3.20678122640334E18,3.20678122640334E18,1.3180106,1.2779962,1.3580246,1.3349302,3.122653,0.9020394,1.3454,1.3415,1.3508,3.4273,3.4181,3.4338,8.0E-4,-0.489,4.0E-4,"[""SPOC""]","[""PDCSAP""]",1,[5],[17322],[17322],[1.0],,1437.9932092699978,1463.720007283824,25.726798013826283,17322,1.000009595288073,6.270607550793523E-4,0.004,4,240000,1.2618715386353203E-7,0.11330088083240131,4.5431335554073685E-4,52,5.451760266488842E-4,48207,0.8066498943745599,1.2396951973512065,0.044959103881855644,1437,0.11330088083240131,249.3892804395929,,,1.2396951973512065,1.01,V
24687176,141.65421,-34.58275,0.644652,0.54,ROT,5.62965206139294E18,141.6541391,-34.58279701,85.57644,5.5960503,0.924162761,0.060433237,16.314274,-12.83798801,-10.06685537,20.274734,6.055525221,0.015224711,9.018447,0.47992706,6910.9214,4.1676,5.62965206139294E18,5.62965206139294E18,1.4267827,1.3867453,1.466829,1.5534109,4.9609227,1.2956586,1.5632,1.5573,1.5683,2.9098,2.9031,2.9168,0.0052,-0.2232,0.0028,"[""SPOC""]","[""PDCSAP""]",1,[62],[16080],[16080],[0.9997512437810945],,2989.58634,3014.1558622579696,24.56952211673979,16076,1.000134773528863,0.00208886,0.004,4,240000,1.2778302776377794E-7,0.5406417976067271,7.383160037323078E-4,35,8.859792044787693E-4,92909,1.5509412955887316,0.6447697297404178,0.016307996669376067,2989,0.5406417976067271,732.2634141393315,,,0.6447697297404178,1,V
25835988,145.68804,-31.71461,1.027654,0.53,ROT,5.44008106975671E18,145.6878256,-31.71456147,25.839098,2.5368764,3.787538496,0.371859615,43.03297,-41.80332984,10.21362221,40.276913,5.444840531,0.016554322,8.840842,0.48702812,6894.714,3.9975,5.44008106975671E18,5.44008106975671E18,1.5319657,1.4918702,1.5720966,1.9013577,7.3636594,1.5886222,1.9344,1.9195,1.9445,2.4633,2.4547,2.473,0.0202,-0.3559,0.0109,"[""SPOC""]","[""PDCSAP""]",3,"[8, 9, 35]","[12970, 15624, 13695]","[12970, 15624, 13695]","[0.999845797995374, 0.9997439836149513, 0.9997809419496166]",,1517.9368922495576,2279.9829239399123,762.0460316903548,42280,1.000100098831126,0.005365803,0.004,4,240000,4.393127682607166E-11,0.35271931213590196,2.3759220059205605E-4,1685,2.8511064071046725E-4,58207,0.9731505881274506,1.0275901923095103,0.011252160609094407,1517,0.35271931213590196,1484.5576212390838,,,1.0275901923095103,1,V
25901012,145.85316,-35.26782,1.147475,0.57,ROT,5.4381680226067E18,145.8530306,-35.26774923,44.059574,5.2362533,2.28679982,0.271774373,29.594368,-24.55763129,16.51512561,24.443417,3.889731577,0.02513794,9.63975,0.5467043,6882.763,3.9646,5.4381680226067E18,5.4381680226067E18,1.5479614,1.5077212,1.5881956,1.9596152,7.762673,1.5989968,1.9915,1.968,2.0095,2.4143,2.3976,2.4363,0.1445,-0.4687,0.0778,"[""SPOC""]","[""PDCSAP""]",2,"[35, 36]","[13695, 15383]","[13695, 15383]","[0.9998539612997445, 0.9994799453942664]",,2255.814334530173,2305.991999770948,50.17766524077524,29068,1.0005018655163755,0.007866074,0.004,4,240000,3.6981396458550824E-10,0.4314753435384946,1.7615324362855848E-4,85,2.1138389235427017E-4,52095,0.8713853641056838,1.1475978840043008,0.024471450922279474,2255,0.4314753435384946,2449.4317257553043,,,1.1475978840043008,1,V
26484682,291.75904,52.29064,1.713633,0.57,ROT,2.1363780694629E18,291.7591274,52.29073989,15.0782175,1.5676998,4.338470458,0.451075816,24.58715,11.6844683,21.63333382,-21.323004,7.432817413,0.009820127,9.3845,0.647068,6259.804,4.2443,2.1363780694629E18,2.1363780694629E18,1.1812974,1.1412951,1.2213006,1.2935884,2.3151095,2.957247,1.293,1.2912,1.2949,3.7408,3.7378,3.7436,4.0E-4,-0.1686,2.0E-4,"[""SPOC""]","[""PDCSAP""]",1,[14],[18423],[18423],[0.9997828800955327],,1683.3555790738735,1710.205686857071,26.850107783197473,18419,1.0000071859047721,0.001024422,0.004,4,240000,6.406824794308961E-9,0.1503228502016273,3.5553084662044617E-4,45,4.266370159445354E-4,34817,0.5837054654394394,1.7131927987810696,0.1062400013627219,1683,0.1503228502016273,422.81239906619794,,V,1.7131927987810696,1,V
26627013,354.97452,48.75757,0.764156,0.69,ROT,1.94034273543491E18,354.9747735,48.75753335,29.383736,2.8092184,3.009178853,0.287691143,38.460648,37.58997776,-8.13725622,-9.523313,5.591892919,0.013724741,8.95847,0.47816372,6935.714,4.0765,1.94034273543491E18,1.94034273543491E18,1.4951991,1.4550999,1.5353146,1.757262,6.4369473,1.4983461,1.7477,1.7404,1.7537,2.6749,2.6672,2.6828,0.0338,-0.5531,0.0182,"[""SPOC""]","[""PDCSAP""]",1,[17],[13197],[13197],[0.9993180268242783],,1764.6884662307905,1787.9938238933255,23.305357662535016,13188,1.0016066872619047,0.010161721,0.004,4,240000,3.158427076475088E-7,0.5405619149507288,9.818269009778174E-4,40,0.001178192,78353,1.308582885762024,0.7641854489161168,0.019825803662282603,1764,0.5405619149507288,550.5674313999488,,,0.7641854489161168,1,V
26870507,355.74947,49.11857,3.396625,0.53,ROT,1.94044801797183E18,355.7494934,49.11857616,12.910959,1.5576062,5.774823516,0.69668728,3.7111554,3.449071596,1.369883155,-25.10819,7.858459877,0.016567335,8.899826,0.6150427,6393.865,4.1582,1.94044801797183E18,1.94044801797183E18,1.2643851,1.224289,1.3044395,1.4760798,3.277258,2.7955542,1.4737,1.4691,1.4785,3.3664,3.3595,3.3743,0.0173,-0.1745,0.0093,"[""SPOC""]","[""PDCSAP""]",1,[17],[13197],[13197],[0.9998484504053952],,1764.6884587261932,1787.9938415181398,23.305382791946613,13195,0.9999885504062144,9.675669155526133E-4,0.004,4,240000,5.645270441835121E-7,0.368724122,4.094756539605996E-4,41,4.913707847527195E-4,17516,0.29564261517756324,3.3824622996228033,0.4329935355935221,1764,0.368724122,900.4787434886256,V,V,3.3824622996228033,1,V
27996028,297.03257,52.11845,4.331707,0.56,ROT,2.13704498768679E18,297.0325078,52.11869329,10.863381,1.631607,7.933973514,1.191629634,55.536835,-7.949584432,54.96493521,-13.425927,6.412322366,0.015362681,9.242827,0.7087002,6264.8306,4.0782,2.13704498768679E18,2.13704498768679E18,1.2870123,1.1867424,1.3277692,1.7562395,3.7915797,3.7697806,1.7036,1.6985,1.7089,3.1647,3.1561,3.1804,0.1094,-0.5388,0.0591,"[""SPOC""]","[""PDCSAP""]",2,"[14, 15]","[18424, 16439]","[18424, 16439]","[0.9992943986105081, 0.9998175071476367]",,1683.3556138017282,1737.411258416245,54.05564461451672,34847,0.99997233,0.001440071,0.004,4,240000,6.538184469008388E-8,0.23072387874290137,6.43584351411619E-4,83,7.723012216939428E-4,13530,0.22927543864766103,4.361566183880471,0.3050192637981317,1683,0.23072387874290137,358.4982734,,,4.361566183880471,1.01,V
28242713,222.90922,39.10324,2.282527,0.53,ROT,1.29632435088382E18,222.9092871,39.1031169,24.272669,1.0178195,2.731331957,0.114532231,31.444933,12.74050645,-28.74827525,3.951028,15.51304323,0.018969646,7.732867,0.61296797,6343.878,4.201,1.29632435088382E18,1.29632435088382E18,1.210314,1.1703122,1.2503157,1.304807,2.4840622,2.41331,1.3104,1.3086,1.3122,3.6749,3.672,3.6777,1.0E-4,-0.4418,1.0E-4,"[""SPOC""]","[""PDCSAP""]",2,"[23, 24]","[13429, 14791]","[13429, 14791]","[0.9996276714572939, 0.9995267392333176]",,1930.237665835212,1982.283281964617,52.045616129404834,28208,0.9999423206246455,7.835075740151345E-4,0.004,4,240000,1.771824104820486E-9,0.34549079447769865,1.6654444822251574E-4,84,1.998533378670189E-4,26046,0.437667707,2.2848384382104565,0.080228513,1930,0.34549079447769865,2074.465994904239,,,2.2848384382104565,1,V
29913711,166.06354,-36.83996,2.350453,0.51,ROT,5.40025153591868E18,166.0636212,-36.84005297,14.263565,1.5926753,6.947490348,0.775759516,25.274073,14.37043609,-20.79108646,3.890973,6.402398375,0.016243683,8.560656,0.53430843,6658.1675,3.9965,5.40025153591868E18,5.40025153591868E18,1.4922609,1.4522225,1.5323064,1.9637746,6.832056,1.936991,1.9587,1.9461,1.9662,2.5966,2.5887,2.6074,6.0E-4,-0.5173,3.0E-4,"[""SPOC""]","[""PDCSAP""]",5,"[9, 10, 36, 63, 90]","[16087, 15463, 15529, 18256, 19273]","[16087, 15463, 15529, 18256, 19273]","[1.0, 1.0, 0.999742417412583, 0.9998904469763366, 1.0]",,1544.1747166294394,3775.080504208023,2230.9057875785834,84602,1.0000038360862626,5.309303628831102E-4,0.004,4,240000,3.168443358480128E-11,0.15524697973328577,6.203217328867683E-5,4852,7.443860794641219E-5,25312,0.4254465560273168,2.3504714889166776,0.001839738,1544,0.15524697973328577,2502.684840829591,,,2.3504714889166776,1,V
30286335,207.49317,-30.07233,0.800911,0.52,ROT,6.17517255648637E18,207.493187,-30.07231422,71.60977,3.8484383,1.716032368,0.092222677,4.1715493,2.927700816,2.971597715,-5.4676323,2.086115974,0.026874341,10.485626,0.5318203,6797.755,3.8157,6.17517255648637E18,6.17517255648637E18,1.6820378,1.6399767,1.7241565,2.4472032,11.5606365,1.5215824,2.4289,2.3526,2.6794,2.0385,1.78,2.1037,0.0897,-0.4758,0.0483,"[""SPOC""]","[""PDCSAP""]",1,[64],[17351],[17351],[0.9999423664342113],,3041.289074027568,3066.058856642267,24.769782614699125,17350,1.0001808274899135,0.003457071,0.004,4,240000,2.781360923958499E-8,0.48495959634084357,5.119330417882975E-4,46,6.14319650145957E-4,74759,1.248742536427235,0.8008055870836995,0.021397742334379688,3041,0.48495959634084357,947.3105987587172,,,0.8008055870836995,1,V
31377175,83.43717,-26.12219,1.404803,0.51,ROT,2.90911728100382E18,83.43717067,-26.12225765,20.779194,2.6113045,2.66997809,0.335533987,15.218881,0.946972478,-15.18939056,0.8409843,6.795052073,0.012123372,10.038003,0.6769295,6128.3057,4.3632,2.90911728100382E18,2.90911728100382E18,1.142028,1.1020179,1.1820363,1.0982972,1.5330521,1.2270536,1.0966,1.0944,1.0988,4.2015,4.1971,4.2056,2.0E-4,-0.3157,1.0E-4,"[""SPOC""]","[""PDCSAP""]",2,"[5, 6]","[17148, 14631]","[17148, 14631]","[0.9998833683228365, 1.0]",,1438.0712203144692,1490.0476669177272,51.976446603257955,31777,0.9999766293715581,0.001449477,0.004,4,240000,1.501449683813851E-13,0.23139960232812382,1.388274417544104E-4,91,1.6659293010529247E-4,42408,0.7100961420672587,1.4082600098188989,0.029454156869451565,1438,0.23139960232812382,1666.814567810564,V,V,1.4082600098188989,1,V
31862082,289.40272,-34.52675,0.914791,0.51,ROT,6.74370706690832E18,289.4027676,-34.52683835,20.198952,1.7453959,4.557589679,0.39382233,21.792969,9.056499668,-19.82204021,-19.370153,6.806641019,0.0246717,8.454245,0.48499107,6946.9854,4.015,6.74370706690832E18,6.74370706690832E18,1.5230376,1.4827528,1.563291,1.8336127,7.05658,1.5133693,1.8196,1.7966,1.8304,2.5824,2.5694,2.6046,0.0545,-0.6312,0.0294,"[""SPOC""]","[""PDCSAP""]",1,[13],[17285],[17285],[0.9962973676598207],,1657.0274390395566,1682.3623137051136,25.33487466555698,17221,1.000412965158237,0.005199027,0.004,4,240000,8.353090166205638E-10,0.4720655801490549,5.663287249657655E-4,36,6.795944699589186E-4,65426,1.0933474389476623,0.9146223463627368,0.030893079727646888,1657,0.4720655801490549,833.5540108398902,,,0.9146223463627368,1,V
32053388,57.65292,-66.34431,0.747754,0.63,ROT,4.66949487377874E18,57.65310555,-66.34414863,75.4348,2.8325553,1.298976122,0.048776184,40.72726,17.25391999,36.89189562,19.45869,8.142941883,0.0164367,7.9409738,0.47793627,6866.535,3.9693,4.66949487377874E18,4.66949487377874E18,1.540226,1.500174,1.5802987,1.948444,7.6062007,1.6217713,1.9368,1.9322,1.9415,2.4914,2.4856,2.4974,0.0072,-0.5922,0.0039,"[""SPOC""]","[""PDCSAP""]",24,"[1, 2, 3, 4, 7, 8, 10, 11, 13, 27, 28, 30, 31, 33, 34, 37, 38, 88, 89, 90, 93, 94, 95, 96]","[18278, 18299, 13007, 14743, 16184, 12819, 15080, 14202, 18901, 16781, 15162, 17099, 16741, 17458, 16716, 15004, 15129, 17885, 20257, 18132, 15350, 15188, 15307, 15445]","[18278, 18299, 13007, 14743, 16184, 12819, 15080, 14202, 18901, 16781, 15162, 17099, 16741, 17458, 16716, 15004, 15129, 17885, 20257, 18132, 15350, 15188, 15307, 15445]","[0.9995076047707626, 1.0, 0.9993080648881372, 0.9996608559994574, 0.9993821057834898, 0.9994539355643965, 0.9996684350132626, 0.823264328967751, 0.9107454632030051, 0.999761635182647, 0.9998021369212505, 0.999590619334464, 0.9993429305298369, 0.9995990376904571, 0.9994615936826992, 0.999466808850973, 0.9992068213365061, 0.9998881744478614, 0.9999012686972405, 0.999889697771895, 0.9998697068403909, 0.9998024756386621, 0.999804011236689, 0.9998705082550987]",,1325.2966663851482,3933.331482307584,2608.034815922436,384848,1.0005503988987081,0.00763186,0.004,4,240000,2.532372905943718E-12,0.7757561038762492,1.848626240767271E-5,5217,2.2183514889207253E-5,80084,1.3374041558506493,0.7477171321962545,1.5824851088194528E-4,1325,0.7757561038762492,41963.92362981238,,,0.7477171321962545,1,V
32498273,84.30686,-24.40214,1.431862,0.54,ROT,2.96337484694049E18,84.30691216,-24.40217727,37.36678,1.4495652,1.773267659,0.068790168,12.901329,10.16227541,-7.948109398,-3.839076,16.42115259,0.017517725,7.5830574,0.5991206,6402.246,4.2385,2.96337484694049E18,2.96337484694049E18,1.2316884,1.1916809,1.271774,1.3055102,2.5819232,2.0047886,1.3097,1.3042,1.3123,3.6482,3.6444,3.6516,9.0E-4,-0.5932,5.0E-4,"[""SPOC""]","[""PDCSAP""]",4,"[5, 6, 32, 33]","[17148, 14631, 17497, 17458]","[17148, 14631, 17497, 17458]","[0.9998833683228365, 0.9997266078873625, 0.9996570840715551, 0.9995990376904571]",,1438.0712875331417,2227.5750486423804,789.5037611092387,66715,0.9999375910420446,0.001018403,0.004,4,240000,3.7457376365893307E-10,0.26224090971506014,1.9204219541253063E-4,1775,2.3045063449503674E-4,41706,0.6984077933658057,1.4318282377416556,0.001467798,1438,0.26224090971506014,1365.5379701931333,,,1.4318282377416556,1,V
32869782,87.08358,-24.46385,3.78761,0.79,ROT,2.91552348242472E18,87.08343008,-24.46400568,9.541459,1.0137812,5.691607412,0.604733992,46.659397,-30.3217895,-35.46390292,3.3774827,22.4541015,0.017218035,7.67168,0.7339463,5907.1636,4.2967,2.91552348242472E18,2.91552348242472E18,1.0439746,1.0039694,1.0839798,1.0692308,1.2542332,4.178224,1.0734,1.0722,1.0744,4.415,4.4131,4.417,0,-0.396,0,"[""SPOC""]","[""PDCSAP""]",3,"[32, 33, 87]","[17497, 17458, 109975]","[17497, 17458, 109975]","[0.9998856946905184, 0.9997135983503265, 0.983105251193453]",,2174.2321278962613,3689.940964550529,1515.7088366542675,143065,0.9997915392366405,0.002594164,0.004,4,240000,3.374862242748094E-10,0.3519088650584498,3.685001669181933E-5,3573,4.4220020030183194E-5,7896,0.13546894778728244,7.381765462371725,0.019959939155791317,2174,0.3519088650584498,9549.761347504987,,,7.381765462371725,1.95,X
